timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695071197197,62945,HTTP Request,200,OK,ThreadLoadTestDaraz 1-68,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,420,0,315
1695071196512,64758,HTTP Request,200,OK,ThreadLoadTestDaraz 1-56,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,1200,0,773
1695071196339,68089,HTTP Request,200,OK,ThreadLoadTestDaraz 1-53,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,5665,0,4412
1695071193495,71214,HTTP Request,200,OK,ThreadLoadTestDaraz 1-3,text,true,,1143689,118,70,70,https://www.daraz.com.bd/,659,0,582
1695071195884,72155,HTTP Request,200,OK,ThreadLoadTestDaraz 1-45,text,true,,1143694,118,70,70,https://www.daraz.com.bd/,2545,0,2443
1695071195315,73217,HTTP Request,200,OK,ThreadLoadTestDaraz 1-35,text,true,,1143658,118,70,70,https://www.daraz.com.bd/,1435,0,1002
1695071196682,72098,HTTP Request,200,OK,ThreadLoadTestDaraz 1-59,text,true,,1143649,118,70,70,https://www.daraz.com.bd/,541,0,309
1695071194745,75358,HTTP Request,200,OK,ThreadLoadTestDaraz 1-25,text,true,,1143662,118,70,70,https://www.daraz.com.bd/,1492,0,1069
1695071195258,78453,HTTP Request,200,OK,ThreadLoadTestDaraz 1-34,text,true,,1143647,118,70,70,https://www.daraz.com.bd/,407,0,302
1695071195941,78128,HTTP Request,200,OK,ThreadLoadTestDaraz 1-46,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,414,0,310
1695071196912,80766,HTTP Request,200,OK,ThreadLoadTestDaraz 1-63,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,413,0,311
1695071194688,83597,HTTP Request,200,OK,ThreadLoadTestDaraz 1-24,text,true,,1143655,118,70,70,https://www.daraz.com.bd/,5926,0,5304
1695071242346,36447,HTTP Request,200,OK,ThreadLoadTestDaraz 1-19,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,101,0,0
1695071237881,41667,HTTP Request,200,OK,ThreadLoadTestDaraz 1-23,text,true,,1143635,118,70,70,https://www.daraz.com.bd/,239,0,0
1695071239141,42026,HTTP Request,200,OK,ThreadLoadTestDaraz 1-18,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071236830,45509,HTTP Request,200,OK,ThreadLoadTestDaraz 1-39,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071241490,41638,HTTP Request,200,OK,ThreadLoadTestDaraz 1-22,text,true,,1143654,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071196797,86511,HTTP Request,200,OK,ThreadLoadTestDaraz 1-61,text,true,,1143682,118,70,70,https://www.daraz.com.bd/,548,0,311
1695071244287,40887,HTTP Request,200,OK,ThreadLoadTestDaraz 1-15,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,109,0,0
1695071193461,92096,HTTP Request,200,OK,ThreadLoadTestDaraz 1-1,text,true,,1143649,118,70,70,https://www.daraz.com.bd/,690,0,614
1695071193946,92361,HTTP Request,200,OK,ThreadLoadTestDaraz 1-11,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,277,0,206
1695071194973,92196,HTTP Request,200,OK,ThreadLoadTestDaraz 1-29,text,true,,1143646,118,70,70,https://www.daraz.com.bd/,1768,0,1128
1695071194915,92268,HTTP Request,200,OK,ThreadLoadTestDaraz 1-28,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,2593,0,2486
1695071195429,92270,HTTP Request,200,OK,ThreadLoadTestDaraz 1-37,text,true,,1143674,118,70,70,https://www.daraz.com.bd/,1472,0,1369
1695071194289,94911,HTTP Request,200,OK,ThreadLoadTestDaraz 1-17,text,true,,1143668,118,70,70,https://www.daraz.com.bd/,2509,0,2090
1695071197310,92395,HTTP Request,200,OK,ThreadLoadTestDaraz 1-70,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,2408,0,1779
1695071244958,45383,HTTP Request,200,OK,ThreadLoadTestDaraz 1-69,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,104,0,0
1695071236383,53997,HTTP Request,200,OK,ThreadLoadTestDaraz 1-21,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,108,0,0
1695071247199,43754,HTTP Request,200,OK,ThreadLoadTestDaraz 1-42,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071242844,52518,HTTP Request,200,OK,ThreadLoadTestDaraz 1-57,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,422,0,0
1695071194802,101841,HTTP Request,200,OK,ThreadLoadTestDaraz 1-26,text,true,,1143663,118,70,70,https://www.daraz.com.bd/,423,0,316
1695071241686,55020,HTTP Request,200,OK,ThreadLoadTestDaraz 1-51,text,true,,1143662,118,70,70,https://www.daraz.com.bd/,436,0,0
1695071246370,50475,HTTP Request,200,OK,ThreadLoadTestDaraz 1-66,text,true,,1143669,118,70,70,https://www.daraz.com.bd/,232,0,0
1695071242781,54334,HTTP Request,200,OK,ThreadLoadTestDaraz 1-50,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,103,0,0
1695071242971,54281,HTTP Request,200,OK,ThreadLoadTestDaraz 1-12,text,true,,1143642,118,70,70,https://www.daraz.com.bd/,106,0,0
1695071196740,100605,HTTP Request,200,OK,ThreadLoadTestDaraz 1-60,text,true,,1143633,118,70,70,https://www.daraz.com.bd/,1453,0,1353
1695071243878,55635,HTTP Request,200,OK,ThreadLoadTestDaraz 1-6,text,true,,1143635,118,70,70,https://www.daraz.com.bd/,106,0,0
1695071195030,105149,HTTP Request,200,OK,ThreadLoadTestDaraz 1-30,text,true,,1143636,118,70,70,https://www.daraz.com.bd/,1185,0,1076
1695071241755,58653,HTTP Request,200,OK,ThreadLoadTestDaraz 1-38,text,true,,1143675,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071239754,60733,HTTP Request,200,OK,ThreadLoadTestDaraz 1-8,text,true,,1143673,118,70,70,https://www.daraz.com.bd/,105,0,0
1695071238588,62462,HTTP Request,200,OK,ThreadLoadTestDaraz 1-48,text,true,,1143655,118,70,70,https://www.daraz.com.bd/,106,0,0
1695071244302,57634,HTTP Request,200,OK,ThreadLoadTestDaraz 1-58,text,true,,1143802,118,70,70,https://www.daraz.com.bd/,108,0,0
1695071247149,55022,HTTP Request,200,OK,ThreadLoadTestDaraz 1-44,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,438,0,0
1695071261271,41838,HTTP Request,200,OK,ThreadLoadTestDaraz 1-56,text,true,,1143640,118,70,70,https://www.daraz.com.bd/,631,0,208
1695071244454,60558,HTTP Request,200,OK,ThreadLoadTestDaraz 1-9,text,true,,1143678,118,70,70,https://www.daraz.com.bd/,109,0,0
1695071253564,51611,HTTP Request,200,OK,ThreadLoadTestDaraz 1-54,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,112,0,0
1695071254637,51708,HTTP Request,200,OK,ThreadLoadTestDaraz 1-64,text,true,,1143682,118,70,70,https://www.daraz.com.bd/,126,0,0
1695071194858,111676,HTTP Request,200,OK,ThreadLoadTestDaraz 1-27,text,true,,1143649,118,70,70,https://www.daraz.com.bd/,1233,0,1126
1695071193461,113075,HTTP Request,200,OK,ThreadLoadTestDaraz 1-2,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,690,0,615
1695071270103,40097,HTTP Request,200,OK,ThreadLoadTestDaraz 1-25,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,303,0,204
1695071252647,58058,HTTP Request,200,OK,ThreadLoadTestDaraz 1-36,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,105,0,0
1695071258602,52429,HTTP Request,200,OK,ThreadLoadTestDaraz 1-32,text,true,,1143673,118,70,70,https://www.daraz.com.bd/,310,0,203
1695071257322,54877,HTTP Request,200,OK,ThreadLoadTestDaraz 1-67,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,733,0,624
1695071253110,60119,HTTP Request,200,OK,ThreadLoadTestDaraz 1-20,text,true,,1143646,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071253802,60570,HTTP Request,200,OK,ThreadLoadTestDaraz 1-10,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071273711,43276,HTTP Request,200,OK,ThreadLoadTestDaraz 1-34,text,true,,1143655,118,70,70,https://www.daraz.com.bd/,459,0,209
1695071264429,52833,HTTP Request,200,OK,ThreadLoadTestDaraz 1-53,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,606,0,202
1695071249577,68579,HTTP Request,200,OK,ThreadLoadTestDaraz 1-14,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,106,0,0
1695071195599,123008,HTTP Request,200,OK,ThreadLoadTestDaraz 1-40,text,true,,1143660,118,70,70,https://www.daraz.com.bd/,1633,0,1526
1695071264709,54674,HTTP Request,200,OK,ThreadLoadTestDaraz 1-3,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,302,0,201
1695071251501,68980,HTTP Request,200,OK,ThreadLoadTestDaraz 1-16,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,108,0,0
1695071256037,65645,HTTP Request,200,OK,ThreadLoadTestDaraz 1-43,text,true,,1143635,118,70,70,https://www.daraz.com.bd/,565,0,457
1695071251995,69760,HTTP Request,200,OK,ThreadLoadTestDaraz 1-52,text,true,,1143659,118,70,70,https://www.daraz.com.bd/,108,0,0
1695071268040,53748,HTTP Request,200,OK,ThreadLoadTestDaraz 1-45,text,true,,1143639,118,70,70,https://www.daraz.com.bd/,315,0,207
1695071256286,67097,HTTP Request,200,OK,ThreadLoadTestDaraz 1-7,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,618,0,208
1695071278286,46765,HTTP Request,200,OK,ThreadLoadTestDaraz 1-24,text,true,,1143671,118,70,70,https://www.daraz.com.bd/,320,0,216
1695071277678,48482,HTTP Request,200,OK,ThreadLoadTestDaraz 1-63,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,291,0,178
1695071287169,40487,HTTP Request,200,OK,ThreadLoadTestDaraz 1-29,text,true,,1143635,118,70,70,https://www.daraz.com.bd/,979,0,224
1695071256306,71770,HTTP Request,200,OK,ThreadLoadTestDaraz 1-4,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,644,0,537
1695071283127,48015,HTTP Request,200,OK,ThreadLoadTestDaraz 1-22,text,true,,1143640,118,70,70,https://www.daraz.com.bd/,306,0,204
1695071259165,74420,HTTP Request,200,OK,ThreadLoadTestDaraz 1-5,text,true,,1143819,118,70,70,https://www.daraz.com.bd/,1334,0,1232
1695071195201,138978,HTTP Request,200,OK,ThreadLoadTestDaraz 1-33,text,true,,1143652,118,70,70,https://www.daraz.com.bd/,412,0,304
1695071285175,49020,HTTP Request,200,OK,ThreadLoadTestDaraz 1-15,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,450,0,204
1695071289705,47488,HTTP Request,200,OK,ThreadLoadTestDaraz 1-70,text,true,,1143643,118,70,70,https://www.daraz.com.bd/,315,0,205
1695071290342,47622,HTTP Request,200,OK,ThreadLoadTestDaraz 1-69,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,712,0,606
1695071274069,64652,HTTP Request,200,OK,ThreadLoadTestDaraz 1-46,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,1338,0,1232
1695071197026,144308,HTTP Request,200,OK,ThreadLoadTestDaraz 1-65,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,2127,0,1394
1695071300408,43940,HTTP Request,200,OK,ThreadLoadTestDaraz 1-38,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,306,0,200
1695071296846,47764,HTTP Request,200,OK,ThreadLoadTestDaraz 1-66,text,true,,1143699,118,70,70,https://www.daraz.com.bd/,1373,0,1262
1695071297253,47710,HTTP Request,200,OK,ThreadLoadTestDaraz 1-12,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,310,0,204
1695071300179,45006,HTTP Request,200,OK,ThreadLoadTestDaraz 1-30,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,1307,0,1207
1695071297345,48058,HTTP Request,200,OK,ThreadLoadTestDaraz 1-60,text,true,,1143652,118,70,70,https://www.daraz.com.bd/,722,0,625
1695071287699,58771,HTTP Request,200,OK,ThreadLoadTestDaraz 1-37,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,1250,0,1142
1695071289200,57313,HTTP Request,200,OK,ThreadLoadTestDaraz 1-17,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,314,0,205
1695071290380,59275,HTTP Request,200,OK,ThreadLoadTestDaraz 1-21,text,true,,1143658,118,70,70,https://www.daraz.com.bd/,711,0,607
1695071313229,36642,HTTP Request,200,OK,ThreadLoadTestDaraz 1-20,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,1380,0,1275
1695071258158,91979,HTTP Request,200,OK,ThreadLoadTestDaraz 1-47,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,315,0,201
1695071306346,44034,HTTP Request,200,OK,ThreadLoadTestDaraz 1-64,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,1312,0,1208
1695071286307,64708,HTTP Request,200,OK,ThreadLoadTestDaraz 1-11,text,true,,1143658,118,70,70,https://www.daraz.com.bd/,583,0,478
1695071296643,55787,HTTP Request,200,OK,ThreadLoadTestDaraz 1-26,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,310,0,204
1695071305013,47430,HTTP Request,200,OK,ThreadLoadTestDaraz 1-9,text,true,,1143652,118,70,70,https://www.daraz.com.bd/,3943,0,3837
1695071303109,49589,HTTP Request,200,OK,ThreadLoadTestDaraz 1-56,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,109,0,0
1695071310201,43671,HTTP Request,200,OK,ThreadLoadTestDaraz 1-25,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,106,0,0
1695071311031,44402,HTTP Request,200,OK,ThreadLoadTestDaraz 1-32,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,110,0,0
1695071257185,99179,HTTP Request,200,OK,ThreadLoadTestDaraz 1-49,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,726,0,618
1695071260142,96682,HTTP Request,200,OK,ThreadLoadTestDaraz 1-68,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,627,0,208
1695071250245,107152,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 948,631; actual size: 304,748)",ThreadLoadTestDaraz 1-41,text,false,,1300,0,70,70,https://www.daraz.com.bd/,664,0,0
1695071287183,70416,HTTP Request,200,OK,ThreadLoadTestDaraz 1-28,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,454,0,210
1695071352430,5275,HTTP Request,200,OK,ThreadLoadTestDaraz 1-26,text,true,,100948,118,70,70,https://www.daraz.com.bd/,110,0,0
1695071281168,77244,HTTP Request,200,OK,ThreadLoadTestDaraz 1-18,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,301,0,196
1695071316988,43077,HTTP Request,200,OK,ThreadLoadTestDaraz 1-34,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,115,0,0
1695071285559,75027,HTTP Request,200,OK,ThreadLoadTestDaraz 1-1,text,true,,1143683,118,70,70,https://www.daraz.com.bd/,1312,0,1203
1695071282339,81966,HTTP Request,200,OK,ThreadLoadTestDaraz 1-39,text,true,,1143643,118,70,70,https://www.daraz.com.bd/,315,0,203
1695071306537,58192,HTTP Request,200,OK,ThreadLoadTestDaraz 1-2,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,598,0,197
1695071318608,46211,HTTP Request,200,OK,ThreadLoadTestDaraz 1-40,text,true,,1143659,118,70,70,https://www.daraz.com.bd/,312,0,207
1695071195086,172809,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 1,046,935; actual size: 99,292)",ThreadLoadTestDaraz 1-31,text,false,,1301,0,70,70,https://www.daraz.com.bd/,831,0,724
1695071325051,43461,HTTP Request,200,OK,ThreadLoadTestDaraz 1-24,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,107,0,0
1695071327656,43123,HTTP Request,200,OK,ThreadLoadTestDaraz 1-29,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,108,0,0
1695071296706,75757,HTTP Request,200,OK,ThreadLoadTestDaraz 1-51,text,true,,1143646,118,70,70,https://www.daraz.com.bd/,311,0,206
1695071321789,50711,HTTP Request,200,OK,ThreadLoadTestDaraz 1-45,text,true,,1143659,118,70,70,https://www.daraz.com.bd/,105,0,0
1695071323384,49221,HTTP Request,200,OK,ThreadLoadTestDaraz 1-7,text,true,,1143652,118,70,70,https://www.daraz.com.bd/,5889,0,5784
1695071283308,90814,HTTP Request,200,OK,ThreadLoadTestDaraz 1-61,text,true,,1143651,118,70,70,https://www.daraz.com.bd/,306,0,203
1695071290954,83521,HTTP Request,200,OK,ThreadLoadTestDaraz 1-42,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,2528,0,1223
1695071305175,70162,HTTP Request,200,OK,ThreadLoadTestDaraz 1-54,text,true,,1143689,118,70,70,https://www.daraz.com.bd/,335,0,227
1695071372463,4314,HTTP Request,200,OK,ThreadLoadTestDaraz 1-51,text,true,,100924,118,70,70,https://www.daraz.com.bd/,472,0,220
1695071326161,51214,HTTP Request,200,OK,ThreadLoadTestDaraz 1-63,text,true,,1143658,118,69,69,https://www.daraz.com.bd/,113,0,0
1695071374123,3452,HTTP Request,200,OK,ThreadLoadTestDaraz 1-61,text,true,,100924,118,69,69,https://www.daraz.com.bd/,321,0,213
1695071306534,71151,HTTP Request,200,OK,ThreadLoadTestDaraz 1-27,text,true,,1143650,118,69,69,https://www.daraz.com.bd/,304,0,196
1695071321755,55999,HTTP Request,200,OK,ThreadLoadTestDaraz 1-52,text,true,,1143666,118,69,69,https://www.daraz.com.bd/,327,0,217
1695071334195,44569,HTTP Request,200,OK,ThreadLoadTestDaraz 1-15,text,true,,1143666,118,69,69,https://www.daraz.com.bd/,1349,0,0
1695071319383,59817,HTTP Request,200,OK,ThreadLoadTestDaraz 1-3,text,true,,1143666,118,68,68,https://www.daraz.com.bd/,109,0,0
1695071352698,26515,HTTP Request,200,OK,ThreadLoadTestDaraz 1-56,text,true,,1143691,118,68,68,https://www.daraz.com.bd/,305,0,198
1695071297115,82356,HTTP Request,200,OK,ThreadLoadTestDaraz 1-50,text,true,,1143659,118,67,67,https://www.daraz.com.bd/,318,0,207
1695071317262,62702,HTTP Request,200,OK,ThreadLoadTestDaraz 1-53,text,true,,1143674,118,67,67,https://www.daraz.com.bd/,103,0,0
1695071331143,48917,HTTP Request,200,OK,ThreadLoadTestDaraz 1-22,text,true,,1143643,118,67,67,https://www.daraz.com.bd/,104,0,0
1695071379964,1852,HTTP Request,200,OK,ThreadLoadTestDaraz 1-53,text,true,,100924,118,66,66,https://www.daraz.com.bd/,319,0,204
1695071312199,69936,HTTP Request,200,OK,ThreadLoadTestDaraz 1-67,text,true,,1143636,118,65,65,https://www.daraz.com.bd/,108,0,0
1695071344348,38502,HTTP Request,200,OK,ThreadLoadTestDaraz 1-38,text,true,,1143651,118,65,65,https://www.daraz.com.bd/,107,0,0
1695071318156,64795,HTTP Request,200,OK,ThreadLoadTestDaraz 1-14,text,true,,1143651,118,64,64,https://www.daraz.com.bd/,465,0,357
1695071333585,49528,HTTP Request,200,OK,ThreadLoadTestDaraz 1-5,text,true,,1143666,118,64,64,https://www.daraz.com.bd/,718,0,611
1695071346513,36962,HTTP Request,200,OK,ThreadLoadTestDaraz 1-17,text,true,,1143650,118,64,64,https://www.daraz.com.bd/,107,0,0
1695071314372,69186,HTTP Request,200,OK,ThreadLoadTestDaraz 1-10,text,true,,1143667,118,64,64,https://www.daraz.com.bd/,440,0,200
1695071337965,45724,HTTP Request,200,OK,ThreadLoadTestDaraz 1-69,text,true,,1143643,118,64,64,https://www.daraz.com.bd/,104,0,0
1695071300487,83624,HTTP Request,200,OK,ThreadLoadTestDaraz 1-8,text,true,,1143643,118,63,63,https://www.daraz.com.bd/,326,0,208
1695071194062,190772,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 997,782; actual size: 799,116)",ThreadLoadTestDaraz 1-13,text,false,,1300,0,63,63,https://www.daraz.com.bd/,278,0,198
1695071310706,75564,HTTP Request,200,OK,ThreadLoadTestDaraz 1-36,text,true,,1143651,118,63,63,https://www.daraz.com.bd/,2422,0,603
1695071353872,35016,HTTP Request,200,OK,ThreadLoadTestDaraz 1-25,text,true,,1143668,118,63,63,https://www.daraz.com.bd/,304,0,199
1695071383476,5503,HTTP Request,200,OK,ThreadLoadTestDaraz 1-17,text,true,,100924,118,62,62,https://www.daraz.com.bd/,725,0,617
1695071349872,39658,HTTP Request,200,OK,ThreadLoadTestDaraz 1-20,text,true,,1143667,118,61,61,https://www.daraz.com.bd/,121,0,0
1695071345185,46809,HTTP Request,200,OK,ThreadLoadTestDaraz 1-30,text,true,,1143651,118,60,60,https://www.daraz.com.bd/,102,0,0
1695071350381,41866,HTTP Request,200,OK,ThreadLoadTestDaraz 1-64,text,true,,1143665,118,60,60,https://www.daraz.com.bd/,93,0,0
1695071295363,97365,HTTP Request,200,OK,ThreadLoadTestDaraz 1-57,text,true,,1143654,118,59,59,https://www.daraz.com.bd/,310,0,201
1695071337193,55952,HTTP Request,200,OK,ThreadLoadTestDaraz 1-70,text,true,,1143644,118,59,59,https://www.daraz.com.bd/,106,0,0
1695071338721,54471,HTTP Request,200,OK,ThreadLoadTestDaraz 1-46,text,true,,1143651,118,59,59,https://www.daraz.com.bd/,301,0,195
